Line-number,Type,State,County,Town,FIPS,Server-owner,ArcGIS-url,https,Show-contents,SSL,Open,Comment
2604,2,Oklahoma,Cimarron,,40025,,https://ng911.rsdigital.com/arcgis/rest/services/Oklahoma/OK_Cimarron/MapServer,Y,Y,OK,Y,
2605,2,Oklahoma,Mayes,,40097,,https://maps.meshekgis.com/arcgis/rest/services/County_Mayes,Y,Y,OK,Y,
2606,2,Oklahoma,Oklahoma,,40109,,https://oklahomacounty.geocortex.com/arcgis/rest/services,Y,Y,OK,Y,
2607,2,Oklahoma,Tulsa,,40143,,https://services5.arcgis.com/BXF8h2ocSJQxuW52/arcgis/rest/services,Y,Y,OK,Y, 
2608,2,Oklahoma,Tulsa,,40143,,https://maps.meshekgis.com/arcgis/rest/services/County_Tulsa,Y,Y,OK,Y,
2609,2,Oklahoma,Wagoner,,40145,,https://maps.meshekgis.com/arcgis/rest/services/County_Wagoner,Y,Y,OK,Y,
2610,2,Oklahoma,,Altus,,,https://maps.meshekgis.com/arcgis/rest/services/City_of_Altus,Y,Y,OK,Y,
2611,2,Oklahoma,,Beaver,,,https://ng911.rsdigital.com/arcgis/rest/services/Oklahoma/OK_Beaver/MapServer,Y,Y,OK,Y,
2612,2,Oklahoma,,Crescent,,,https://web2.mobile311.com/arcgis/rest/services/Oklahoma/CityOfCrescent/MapServer,Y,Y,OK,Y,
2613,2,Oklahoma,,Del City,,,https://maps.meshekgis.com/arcgis/rest/services/City_of_Del_City,Y,Y,OK,Y,
2614,2,Oklahoma,,Douglas,,,https://services.arcgis.com/pDAi2YK0L0QxVJHj/arcgis/rest/services,Y,Y,OK,Y,
2615,2,Oklahoma,,Edmond,,,https://gis.edmondok.com/arcgis/rest/services,Y,Y,OK,Y,
2616,2,Oklahoma,,El Reno,,,https://maps.meshekgis.com/arcgis/rest/services/City_of_El_Reno,Y,Y,OK,Y,
2617,2,Oklahoma,,Guthrie,,,https://arcgis4.roktech.net/arcgis/rest/services/Guthrie,Y,Y,OK,Y, 
2618,2,Oklahoma,,Guthrie,,,https://arcgis5.roktech.net/arcgis/rest/services/Guthrie,Y,Y,OK,Y,
2619,2,Oklahoma,,Jenks,,,https://maps.meshekgis.com/arcgis/rest/services/Jenks,Y,Y,OK,Y,
2620,2,Oklahoma,,Kingfisher,,,https://maps.meshekgis.com/arcgis/rest/services/kingfisher,Y,Y,OK,Y,
2621,2,Oklahoma,,Midwest City,,,https://maps.midwestcityok.org/arcgis/rest/services,Y,Y,OK,Y,
2622,2,Oklahoma,,Moore,,,https://gis.cityofmoore.com/arcgis/rest/services,Y,Y,OK,Y, 
2623,2,Oklahoma,,Moore,,,https://maps.meshekgis.com/arcgis/rest/services/City_of_Moore,Y,Y,OK,Y,
2624,2,Oklahoma,,Mustang,,,https://services8.arcgis.com/gbzZfTaSTnfRdQPt/arcgis/rest/services,Y,Y,OK,Y,
2625,2,Oklahoma,,Nowata,,,https://ng911.rsdigital.com/arcgis/rest/services/Oklahoma/NowataBaseMap/MapServer,Y,Y,OK,Y,
2626,2,Oklahoma,,Nowata,,,https://ng911.rsdigital.com/arcgis/rest/services/Oklahoma/Nowata/MapServer,Y,Y,OK,Y,
2627,2,Oklahoma,,Okmulgee,,,https://maps.meshekgis.com/arcgis/rest/services/City_of_Okmulgee,Y,Y,OK,Y,
2628,2,Oklahoma,,Owasso,,,https://maps.meshekgis.com/arcgis/rest/services/City_of_Owasso,Y,Y,OK,Y,
2629,2,Oklahoma,,Piedmont,,,https://maps.meshekgis.com/arcgis/rest/services/City_of_Piedmont,Y,Y,OK,Y,
2630,2,Oklahoma,,Poteau,,,https://maps.meshekgis.com/arcgis/rest/services/City_of_Poteau,Y,Y,OK,Y,
2631,2,Oklahoma,,Norman,,,https://maps.normanok.gov/arcgis/rest/services,Y,Y,OK,Y,
2632,2,Oklahoma,,Stillwater,,,https://maps.meshekgis.com/arcgis/rest/services/City_of_Stillwater,Y,Y,OK,Y,
2633,2,Oklahoma,,Tahlequah,,,https://maps.meshekgis.com/arcgis/rest/services/City_of_Tahlequah,Y,Y,OK,Y,
2634,2,Oklahoma,,Tulsa,,,https://services2.arcgis.com/XkZ90iCdbTJ9oNXl/arcgis/rest/services,Y,Y,OK,Y, 
2635,2,Oklahoma,,Tulsa,,,https://maps.meshekgis.com/arcgis/rest/services/City_of_Tulsa,Y,Y,OK,Y,
2636,2,Oregon,,,41,Oregon Department of Environmental Quality,https://arcgis.deq.state.or.us/arcgis/rest/services,Y,Y,OK,Y,
2637,2,Oregon,,,41,Oregon Department of Forestry,https://gis.odf.oregon.gov/ags1/rest/services,Y,Y,OK,Y, 
2638,2,Oregon,,,41,Oregon Department of Forestry,https://gisdev.odf.oregon.gov/gisdev/rest/services,Y,Y,OK,Y,
2639,2,Oregon,,,41,Oregon Department of Transportation,https://gis.odot.state.or.us/arcgis1006/rest/services,Y,Y,OK,Y,
2640,2,Oregon,,,41,Oregon Department of Geology and Mineral Industries,https://gis.dogami.oregon.gov/arcgis/rest/services,Y,Y,OK,Y,
2641,2,Oregon,,,41,Oregon Department of Agriculture,https://maps.oda.state.or.us/arcgis/rest/services,Y,Y,OK,Y,
2642,2,Oregon,,,41,Oregon Water Resources Department,https://arcgis.wrd.state.or.us/arcgis/rest/services,Y,Y,OK,Y,
2643,2,Oregon,,,41,Oregon State University GIS,https://lib-gis1.library.oregonstate.edu/arcgis/rest/services,Y,Y,OK,Y, 
2644,2,Oregon,,,41,Oregon State University GIS,https://lib-gis2.library.oregonstate.edu/arcgis/rest/services,Y,Y,OK,Y, 
2645,2,Oregon,,,41,Oregon State University GIS,https://lib-gis3.library.oregonstate.edu/arcgis/rest/services,Y,Y,OK,Y,
2646,2,Oregon,,,41,Oregon various layers,https://navigator.state.or.us/arcgis/rest/services,Y,Y,OK,Y, 
2647,2,Oregon,,,41,Oregon various layers,https://maps.prd.state.or.us/arcgis/rest/services,Y,Y,OK,Y, 
2648,2,Oregon,,,41,Oregon various layers,https://imagery.oregonexplorer.info/arcgis/rest/services,Y,Y,OK,Y, 
2649,2,Oregon,,,41,Oregon various layers,https://services.arcgis.com/uUvqNMGPm7axC2dD/ArcGIS/rest/services,Y,Y,OK,Y,
2650,2,Oregon,,,,Metro,https://gis.oregonmetro.gov/arcgis/rest/services,Y,Y,OK,Y, 
2651,2,Oregon,,,,Metro,https://gis.oregonmetro.gov/ArcGIS/rest/services,Y,Y,OK,Y,
2652,2,Oregon,Benton,,41003,,https://gis.co.benton.or.us/arcgis/rest/services,Y,Y,OK,Y,
2653,2,Oregon,Crook,,41013,,https://geo.co.crook.or.us/server/rest/services,Y,Y,OK,Y,
2654,2,Oregon,Deschutes,,41017,,https://maps.deschutes.org/arcgis/rest/services,Y,Y,OK,Y,
2655,2,Oregon,Douglas,,41019,,https://apps.douglas.co.us/geopendata/rest/services,Y,Y,OK,Y,
2656,2,Oregon,Hood River,,41027,,https://services7.arcgis.com/xtfQPw7zwSRPkcfN/arcgis/rest/services,Y,Y,OK,Y,
2657,2,Oregon,Jackson,,41029,,https://spatial.jacksoncounty.org/arcgis/rest/services,Y,Y,OK,Y, 
2658,2,Oregon,Jackson,,41029,,https://services5.arcgis.com/f9aJvXZvmLstTQ3E/arcgis/rest/services,Y,Y,OK,Y,
2659,2,Oregon,Josephine,,41033,,https://gis.co.josephine.or.us/arcgis/rest/services,Y,Y,OK,Y,
2660,2,Oregon,Lane,,41039,,https://lcmaps.lanecounty.org/arcgis/rest/services,Y,Y,OK,Y,
2661,2,Oregon,Marion,,41047,,https://services1.arcgis.com/sYGZnQPdJ0azuLyn/arcgis/rest/services,Y,Y,OK,Y,
2662,2,Oregon,Multnomah,,41051,,https://www3.multco.us/arcgis/rest/services,Y,Y,OK,Y, 
2663,2,Oregon,Multnomah,,41051,,https://www3.multco.us/arcgispublic/rest/services,Y,Y,OK,Y, 
2664,2,Oregon,Multnomah,,41051,,https://services5.arcgis.com/x7DNZL1YqNQVNykA/arcgis/rest/services,Y,Y,OK,Y,
2665,2,Oregon,Polk,,41053,,https://maps.co.polk.or.us/gis/rest/services,Y,Y,OK,Y,
2666,2,Oregon,Wasco,,41065,,https://public.co.wasco.or.us/gisserver/rest/services,Y,Y,OK,Y,
2667,2,Oregon,Washington,,41067,,https://gispub.co.washington.or.us/server/rest/services,Y,Y,OK,Y,
2668,2,Oregon,,Ashland,,,https://gis.ashland.or.us/arcgis/rest/services,Y,Y,OK,Y,
2669,2,Oregon,,Beaverton,,,https://gis.beavertonoregon.gov/server/rest/services,Y,Y,OK,Y,
2670,2,Oregon,,Corvallis,,,https://gis.corvallisoregon.gov/pub2/rest/services,Y,Y,OK,Y,
2671,2,Oregon,,Eugene,,,https://gis.eugene-or.gov/arcgis/rest/services,Y,Y,OK,Y,
2672,2,Oregon,,Gresham,,,https://portal.greshamoregon.gov/server/rest/services,Y,Y,OK,Y, 
2673,2,Oregon,,Gresham - Rockwood PUD,,,https://web2.mobile311.com/arcgis/rest/services/Oregon/RockwoodPUD/MapServer,Y,Y,OK,Y,
2674,2,Oregon,,Klamath Falls,,,https://maps.cityofkfalls.com/server/rest/services,Y,Y,OK,Y,
2675,2,Oregon,,McMinnville,,,http://gis.ci.mcminnville.or.us/arcgis/rest/services,N,Y,,Y,
2676,2,Oregon,,Medford,,,https://gis.medfordmaps.org/arcgis/rest/services,Y,Y,OK,Y,
2677,2,Oregon,,Newberg,,,https://gisweb.newbergoregon.gov/server/rest/services,Y,Y,OK,Y,
2678,2,Oregon,,Oregon City,,,https://maps.orcity.org/arcgis/rest/services,Y,Y,OK,Y,
2679,2,Oregon,,Portland,,,https://www.portlandmaps.com/arcgis/rest/services,Y,Y,OK,Y,
2680,2,Oregon,,Redmond,,,https://redmondmaps.ci.redmond.or.us/arcgis/rest/services,Y,Y,OK,Y,
2681,2,Oregon,,Salem,,,https://geoweb.cityofsalem.net/salemgis/rest/services,Y,Y,OK,Y, 
2682,2,Oregon,,Salem,,,https://gis.salkeiz.k12.or.us/arcgis/rest/services,Y,Y,OK,Y,
2683,2,Oregon,,Silverton,,,https://web2.mobile311.com/arcgis/rest/services/Oregon/Silverton/MapServer,Y,Y,OK,Y,
2684,2,Oregon,,Sweet Home,,,https://web2.mobile311.com/arcgis/rest/services/Oregon/SweetHomeOR/MapServer,Y,Y,OK,Y,
2685,2,Oregon,,Tualatin,,,https://tualgis.ci.tualatin.or.us/server/rest/services,Y,N,OK,Y,
2686,2,Oregon,,Woodburn,,,https://gis.ci.woodburn.or.us/arcgis/rest/services,Y,Y,OK,Y,
2687,2,Pennsylvania,,,42,Pennsylvania Spatial Data Access (PASDA),https://maps.pasda.psu.edu/ArcGIS/rest/services,Y,Y,OK,Y, 
2688,2,Pennsylvania,,,42,Pennsylvania Spatial Data Access (PASDA),https://apps.pasda.psu.edu/ArcGIS/rest/services,Y,Y,X,Y,
2689,2,Pennsylvania,,,42,Pennsylvania Spatial Data Access (PASDA),https://mapservices.pasda.psu.edu/server/rest/services,Y,Y,OK,Y,
2690,2,Pennsylvania,,,42,Department of Conservation and Natural Resources,https://maps.dcnr.pa.gov/agsprod/rest/services,Y,Y,OK,Y, 
2691,2,Pennsylvania,,,42,Department of Conservation and Natural Resources,https://www.gis.dcnr.state.pa.us/agsprod/rest/services,Y,Y,OK,Y, 
2692,2,Pennsylvania,,,42,Department of Conservation and Natural Resources,https://mapservices.pasda.psu.edu/server/rest/services/pasda/DCNR_OutdoorRecreationAccess/MapServer,Y,Y,OK,Y, 
2693,2,Pennsylvania,,,42,Department of Conservation and Natural Resources,https://mapservices.pasda.psu.edu/server/rest/services/pasda/DCNR/MapServer,Y,Y,OK,Y,
2694,2,Pennsylvania,,,42,Pennsylvania Fish and Boat Commission,https://fbweb.pa.gov/arcgis/rest/services,Y,N,OK,Y, See the ‘PASDA' links above 
2695,2,Pennsylvania,,,42,Pennsylvania Department of Transportation,https://services1.arcgis.com/jOy9iZUXBy03ojXb/arcgis/rest/services,Y,Y,OK,Y, Includes layers for various counties 
2696,2,Pennsylvania,,,42,Pennsylvania Department of Transportation,https://mapservices.pasda.psu.edu/server/rest/services/pasda/PennDOT/MapServer,Y,Y,OK,Y,
2697,2,Pennsylvania,,,42,Pennsylvania Department of Environmental Protection,https://www.depgis.state.pa.us/arcgis/rest/services,Y,Y,OK,Y, 
2698,2,Pennsylvania,,,42,Pennsylvania Department of Environmental Protection,https://mapservices.pasda.psu.edu/server/rest/services/pasda/DEP2/MapServer,Y,Y,OK,Y, 
2699,2,Pennsylvania,,,42,Pennsylvania Department of Environmental Protection,https://mapservices.pasda.psu.edu/server/rest/services/pasda/DEP/MapServer,Y,Y,OK,Y,
2700,2,Pennsylvania,,,42,Pennsylvania Game Commission,https://pgcmaps.pa.gov/arcgis/rest/services,Y,Y,OK,Y, 
2701,2,Pennsylvania,,,42,Pennsylvania Game Commission,https://mapservices.pasda.psu.edu/server/rest/services/pasda/PennsylvaniaGameCommission/MapServer,Y,Y,OK,Y,
2702,2,Pennsylvania,,,42,Western Pennsylvania Conservancy,https://mapservices.pasda.psu.edu/server/rest/services/pasda/WesternPennsylvaniaConservancy/MapServer,Y,Y,OK,Y,
2703,2,Pennsylvania,,,42,Pennsylvania various layers,https://services8.arcgis.com/D7sDlYShv5WlgIyb/ArcGIS/rest/services,Y,Y,OK,Y,
2704,2,Pennsylvania,,,,Delaware Valley Regional Planning Commission,https://arcgis.dvrpc.org/portal/rest/services,Y,Y,OK,Y,
2705,2,Pennsylvania,Adams,,42001,,https://mapping.adamscounty.us/arcgis/rest/services,Y,Y,OK,Y, 
2706,2,Pennsylvania,Adams,,42001,,https://mapservices.pasda.psu.edu/server/rest/services/pasda/AdamsCounty/MapServer,Y,Y,OK,Y,
2707,2,Pennsylvania,Allegheny,,42003,,https://gisdata.alleghenycounty.us/arcgis/rest/services,Y,Y,OK,Y, 
2708,2,Pennsylvania,Allegheny,,42003,,https://mapservices.pasda.psu.edu/server/rest/services/pasda/AlleghenyCounty/MapServer,Y,Y,OK,Y,
2709,2,Pennsylvania,Bedford,,42009,,https://services2.arcgis.com/tXFMtuwRfEDEFdnG/arcgis/rest/services,Y,Y,OK,Y, 
2710,2,Pennsylvania,Bedford,,42009,,https://mapservices.pasda.psu.edu/server/rest/services/pasda/BedfordCounty/MapServer,Y,Y,OK,Y,
2711,2,Pennsylvania,Berks,,42011,,https://gis.co.berks.pa.us/arcgis/rest/services,Y,Y,OK,Y,
2712,2,Pennsylvania,Blair,,42013,,https://gis.blairco.org/arcgis/rest/services,Y,Y,OK,Y, 
2713,2,Pennsylvania,Blair,,42013,,https://mapservices.pasda.psu.edu/server/rest/services/pasda/BlairCounty/MapServer,Y,Y,OK,Y,
2714,2,Pennsylvania,Bradford,,42015,,https://mapservices.pasda.psu.edu/server/rest/services/pasda/BradfordCounty/MapServer,Y,Y,OK,Y,
2715,2,Pennsylvania,Bucks,,42017,,https://mapservices.pasda.psu.edu/server/rest/services/pasda/BucksCounty/MapServer,Y,Y,OK,Y,
2716,2,Pennsylvania,Butler,,42019,,https://maps.co.butler.pa.us/arcgis/rest/services,Y,Y,OK,Y, 
2717,2,Pennsylvania,Butler,,42019,,https://mapservices.pasda.psu.edu/server/rest/services/pasda/ButlerCounty/MapServer,Y,Y,OK,Y,
2718,2,Pennsylvania,Cambria,,42021,,https://services1.arcgis.com/Fw15y9AZK02r2ZNA/arcgis/rest/services,Y,Y,OK,Y,
2719,2,Pennsylvania,Carbon,,42025,,https://gis.carboncounty.com/arcgis/rest/services,Y,Y,OK,Y, 
2720,2,Pennsylvania,Carbon,,42025,,https://mapservices.pasda.psu.edu/server/rest/services/pasda/CarbonCounty/MapServer,Y,Y,OK,Y,
2721,2,Pennsylvania,Centre,,42027,,https://gissites4.centrecountypa.gov/arcgis/rest/services,Y,Y,OK,Y, 
2722,2,Pennsylvania,Centre,,42027,,https://mapservices.pasda.psu.edu/server/rest/services/pasda/CentreCounty/MapServer,Y,Y,OK,Y,
2723,2,Pennsylvania,Chester,,42029,,https://gisprodops.chesco.org/server/rest/services,Y,Y,OK,Y, 
2724,2,Pennsylvania,Chester,,42029,,https://mapservices.pasda.psu.edu/server/rest/services/pasda/ChesterCounty/MapServer,Y,Y,OK,Y,
2725,2,Pennsylvania,Clearfield,,42033,,https://gis.clearfieldco.org/arcgis/rest/services,Y,Y,X,Y,
2726,2,Pennsylvania,Clinton,,42035,,https://maps.clintoncountypa.com/arcgis/rest/services,Y,Y,X,Y,
2727,2,Pennsylvania,Columbia,,42037,,https://gismaps.columbiapa.org/server/rest/services,Y,Y,OK,Y,
2728,2,Pennsylvania,Crawford,,42039,,https://mapservices.pasda.psu.edu/server/rest/services/pasda/CrawfordCounty/MapServer,Y,Y,OK,Y, 
2729,2,Pennsylvania,Crawford,,42039,,https://ccgis.crawfordcountypa.net/arcgis/rest/services,Y,N,OK,Y,
2730,2,Pennsylvania,Cumberland,,42041,,https://gis.ccpa.net/arcgiswebadaptor/rest/services,Y,Y,OK,Y, 
2731,2,Pennsylvania,Cumberland,,42041,,https://mapservices.pasda.psu.edu/server/rest/services/pasda/CumberlandCounty/MapServer,Y,Y,OK,Y,
2732,2,Pennsylvania,Dauphin,,42043,,https://gis.dauphincounty.org/arcgis/rest/services,Y,N,OK,Y,
2733,2,Pennsylvania,Dauphin,,42043,,https://mapservices.pasda.psu.edu/server/rest/services/pasda/DauphinCounty/MapServer,Y,Y,OK,Y,
2734,2,Pennsylvania,Erie,,42049,,https://mapservices.pasda.psu.edu/server/rest/services/pasda/ErieCountyParcels/MapServer,Y,Y,OK,Y,
2735,2,Pennsylvania,Forest,,42053,,https://web2.mobile311.com/arcgis/rest/services/Pennsylvania/ForestCountyPa/MapServer,Y,Y,OK,Y,
2736,2,Pennsylvania,Franklin,,42055,,https://gis.franklincountypa.gov/esriarcgiswebadapter/rest/services,Y,Y,OK,Y, 
2737,2,Pennsylvania,Fulton,,42057,,https://services6.arcgis.com/pcp4UiBBXQK2kACC/arcgis/rest/services,Y,Y,OK,Y, 
2738,2,Pennsylvania,Fulton,,42057,,https://mapservices.pasda.psu.edu/server/rest/services/pasda/FultonCounty/MapServer,Y,Y,OK,Y,
2739,2,Pennsylvania,Huntingdon,,42061,,https://mapping.huntingdoncounty.net/arcgisweb/rest/services,Y,Y,OK,Y, 
2740,2,Pennsylvania,Huntingdon,,42061,,https://mapservices.pasda.psu.edu/server/rest/services/pasda/HuntingdonCounty/MapServer,Y,Y,OK,Y,
2741,2,Pennsylvania,Indiana,,42063,,https://mapservices.pasda.psu.edu/server/rest/services/pasda/IndianaCounty/MapServer,Y,Y,OK,Y,
2742,2,Pennsylvania,Juniata,,42067,,https://mapservices.pasda.psu.edu/server/rest/services/pasda/JuniataCounty/MapServer,Y,Y,OK,Y, 
2743,2,Pennsylvania,Juniata,,42067,,https://parcelviewer.geodecisions.com/arcgis/rest/services/Juniata,Y,Y,OK,Y,
2744,2,Pennsylvania,Lancaster,,42071,,https://gis.co.lancaster.pa.us/arcgis/rest/services,Y,Y,OK,Y, 
2745,2,Pennsylvania,Lancaster,,42071,,https://mapservices.pasda.psu.edu/server/rest/services/pasda/LancasterCounty/MapServer,Y,Y,OK,Y,
2746,2,Pennsylvania,Lehigh,,42077,,https://gis.lehighcounty.org/arcgis/rest/services,Y,Y,OK,Y, 
2747,2,Pennsylvania,Lehigh,,42077,,https://mapservices.pasda.psu.edu/server/rest/services/pasda/LehighCounty/MapServer,Y,Y,OK,Y,
2748,2,Pennsylvania,Lycoming,,42081,,https://mapservices.pasda.psu.edu/server/rest/services/pasda/LycomingCounty/MapServer,Y,Y,OK,Y, 
2749,2,Pennsylvania,Lycoming,,42081,,http://gismaps.lyco.org/arcgis/rest/services,N,Y,,Y,
2750,2,Pennsylvania,Mercer,,42085,,https://www.mcc.co.mercer.pa.us/arcgis/rest/services,Y,Y,OK,Y, 
2751,2,Pennsylvania,Mercer,,42085,,https://mapservices.pasda.psu.edu/server/rest/services/pasda/MercerCounty/MapServer,Y,Y,OK,Y,
2752,2,Pennsylvania,Mifflin,,42087,,https://services3.arcgis.com/9PrY5vQAoyxoIswz/arcgis/rest/services,Y,Y,OK,Y, 
2753,2,Pennsylvania,Mifflin,,42087,,https://mapservices.pasda.psu.edu/server/rest/services/pasda/MifflinCounty/MapServer,Y,Y,OK,Y,
2754,2,Pennsylvania,Monroe,,42089,,https://www.monroegis.org/webadaptor/rest/services,Y,Y,OK,Y,
2755,2,Pennsylvania,Montgomery,,42091,,https://mapservices.pasda.psu.edu/server/rest/services/pasda/MontgomeryCounty/MapServer,Y,Y,OK,Y, 
2756,2,Pennsylvania,Montgomery,,42091,,https://services1.arcgis.com/kOChldNuKsox8qZD/arcgis/rest/services,Y,Y,OK,Y,
2757,2,Pennsylvania,Northampton,,42095,,https://gis.northamptoncounty.org/arcgisweb/rest/services,Y,Y,OK,Y,
2758,2,Pennsylvania,Northumberland,,42097,,https://gis.norrycopa.net/arcgis/rest/services,Y,Y,OK,Y,
2759,2,Pennsylvania,Perry,,42099,,http://gis.perryco.org/ArcGIS/rest/services,Y,Y,X,Y, https version has 
2760,2,Pennsylvania,Perry,,42099,,https://mapservices.pasda.psu.edu/server/rest/services/pasda/PerryCounty/MapServer,Y,Y,OK,Y,
2761,2,Pennsylvania,Pike,,42103,,https://gis.pikepa.org/arcgis/rest/services,Y,Y,OK,Y,
2762,2,Pennsylvania,Snyder,,42109,,https://mapservices.pasda.psu.edu/server/rest/services/pasda/SnyderCounty/MapServer,Y,Y,OK,Y,
2763,2,Pennsylvania,Tioga,,42117,,https://tiogagis.tiogacountypa.us/arcgis2017/rest/services,Y,Y,OK,Y,
2764,2,Pennsylvania,Union,,42119,,https://mapservices.pasda.psu.edu/server/rest/services/pasda/UnionCounty/MapServer,Y,Y,OK,Y, 
2765,2,Pennsylvania,Union,,42119,,https://www.unionco.org/unioncomaps/rest/services,Y,Y,OK,Y,
2766,2,Pennsylvania,Venango,,42121,,https://mapservices.pasda.psu.edu/server/rest/services/pasda/VenangoCounty/MapServer,Y,Y,OK,Y,
2767,2,Pennsylvania,Warren,,42123,,https://mapservices.pasda.psu.edu/server/rest/services/pasda/WarrenCounty/MapServer,Y,Y,OK,Y,
2768,2,Pennsylvania,Washington,,42125,,https://wcsvrgis.washcopa.org/arcgis1051/rest/services,Y,N,OK,Y,
2769,2,Pennsylvania,Washington,,42125,,https://mapservices.pasda.psu.edu/server/rest/services/pasda/WashingtonCounty/MapServer,Y,Y,OK,Y,
2770,2,Pennsylvania,Westmoreland,,42129,,https://www.wcgis.us/arcgis/rest/services,Y,Y,OK,Y, 1-29-2020 having tech trouble 
2771,2,Pennsylvania,Wyoming,,42131,,https://mapservices.pasda.psu.edu/server/rest/services/pasda/WyomingCounty/MapServer,Y,Y,OK,Y,
2772,2,Pennsylvania,York,,42133,,https://arcweb.ycpc.org/arcgis/rest/services,Y,Y,X,Y,
2773,2,Pennsylvania,York,,42133,,https://mapservices.pasda.psu.edu/server/rest/services/pasda/YorkCounty/MapServer,Y,Y,OK,Y,
2774,2,Pennsylvania,,Allentown,,,https://geoservices1.allentownpa.gov/server/rest/services,Y,Y,OK,Y,
2775,2,Pennsylvania,,Bethlehem,,,https://maps.bethlehem-pa.gov/public/rest/services,Y,Y,OK,Y,
2776,2,Pennsylvania,,Carlisle,,,https://web2.mobile311.com/arcgis/rest/services/Pennsylvania/CarlislePA/MapServer,Y,Y,OK,Y,
2777,2,Pennsylvania,,Hampton,,,https://web2.mobile311.com/arcgis/rest/services/Pennsylvania/HamptonPA/MapServer,Y,Y,OK,Y,
2778,2,Pennsylvania,,Lansdale Borough,,,https://gis.lansdale.org/arcgis/rest/services,Y,Y,OK,Y,
2779,2,Pennsylvania,,Philadelphia,,,https://services.arcgis.com/fLeGjb7u4uXqeF9q/arcgis/rest/services,Y,Y,OK,Y, 
2780,2,Pennsylvania,,Philadelphia,,,https://services.arcgis.com/fLeGjb7u4uXqeF9q/ArcGIS/rest/services,Y,Y,OK,Y,
2781,2,Pennsylvania,,Spring Creek,,,https://mapservices.pasda.psu.edu/server/rest/services/pasda/SpringCreek_PA/MapServer,Y,Y,OK,Y,
2782,2,Pennsylvania,,Tredyffrin Township,,,https://services2.arcgis.com/o9a0D2ZwwG8CDFVQ/arcgis/rest/services,Y,Y,OK,Y,
2783,2,Rhode Island,,,44,Rhode Island Maps and Data,https://services2.arcgis.com/S8zZg9pg23JUEexQ/ArcGIS/rest/services,Y,Y,OK,Y,
2784,2,Rhode Island,,,44,Rhode Island Department of Health,https://services1.arcgis.com/dkWT1XL4nglP5MLP/ArcGIS/rest/services,Y,Y,OK,Y,
2785,2,Rhode Island,,,44,Rhode Island Department of Transportation,https://vueworks.dot.ri.gov/arcgis/rest/services,Y,Y,OK,Y, 
2786,2,Rhode Island,,,44,Rhode Island Department of Transportation,https://spatialags.vhb.com/arcgis/rest/services/RIMobility,Y,Y,OK,Y, 
2787,2,Rhode Island,,,44,Rhode Island Department of Transportation,https://spatialags.vhb.com/arcgis/rest/services/RITransit,Y,Y,OK,Y,
2788,2,Rhode Island,,,44,University of Rhode Island - Environmental Data Center,https://maps.edc.uri.edu/arcgis/rest/services,Y,Y,OK,Y,
2789,2,Rhode Island,,Charlestown,,,https://dfgdfg.mapxpress.net/arcgis/rest/services/Charlestown,Y,Y,OK,Y, 
2790,2,Rhode Island,,Charlestown,,,https://sgsdgf.mapxpress.net/arcgis/rest/services/Charlestown,Y,Y,OK,Y,
2791,2,Rhode Island,,Cranston,,,https://gis.cranstonri.org/arcgis/rest/services,Y,Y,OK,Y,
2792,2,Rhode Island,,Hopkinton,,,https://dfgdfg.mapxpress.net/arcgis/rest/services/Hopkinton,Y,Y,OK,Y, 
2793,2,Rhode Island,,Hopkinton,,,https://sgsdgf.mapxpress.net/arcgis/rest/services/Hopkinton,Y,Y,OK,Y, 
2794,2,Rhode Island,,Middletown,,,https://hostingdata3.tighebond.com/arcgis/rest/services/MiddletownRI,Y,Y,OK,Y,
2795,2,Rhode Island,,Providence,,,https://webgis.providenceri.gov/server/rest/services,Y,Y,OK,Y, 
2796,2,Rhode Island,,Providence,,,https://engineering.provwater.com/arconline/rest/services,Y,Y,OK,Y, 
2797,2,Rhode Island,,Providence,,,https://gishost.cdmsmithgis.com/cdmsmithgis/rest/services/ProvidenceRI_SewerGIS/MapServer,Y,Y,OK,Y,
2798,2,Rhode Island,,South Kingstown,,,https://gishost.cdmsmithgis.com/cdmsmithgis/rest/services/SouthKingstown_Basemap/MapServer,Y,Y,OK,Y, 
2799,2,Rhode Island,,South Kingstown,,,https://gishost.cdmsmithgis.com/cdmsmithgis/rest/services/SouthKingstown_OperationalMap_Pub/MapServer,Y,Y,OK,Y, 
2800,2,Rhode Island,,South Kingstown,,,https://gishost.cdmsmithgis.com/cdmsmithgis/rest/services/SouthKingstown_OperationalMap_Tax_Pub/MapServer,Y,Y,OK,Y, 
2801,2,Rhode Island,,South Kingstown,,,https://gishost.cdmsmithgis.com/cdmsmithgis/rest/services/SouthKingstown_OperationalMap/MapServer,Y,Y,OK,Y, 
2802,2,Rhode Island,,South Kingstown,,,https://gishost.cdmsmithgis.com/cdmsmithgis/rest/services/SouthKingstown_Overview/MapServer,Y,Y,OK,Y, 
2803,2,Rhode Island,,South Kingstown,,,https://gishost.cdmsmithgis.com/cdmsmithgis/rest/services/SouthKingstownRI_ViewPermit/MapServer,Y,Y,OK,Y,
2804,2,Rhode Island,,Westerly,,,https://dfgdfg.mapxpress.net/arcgis/rest/services/Westerly,Y,Y,OK,Y, 
2805,2,Rhode Island,,Westerly,,,https://sgsdgf.mapxpress.net/arcgis/rest/services/Westerly,Y,Y,OK,Y,
